"account_id","churn"
42421,False
11974,False
65610,False
13392,False
52613,False
6342,False
22255,False
22530,False
37721,False
51420,False
54819,False
30599,False
56068,False
29352,True
56077,False
13394,True
21251,False
56094,False
50814,False
22812,False
26173,True
25926,False
3754,False
7499,False
15580,False
22034,False
24153,False
29255,False
37486,False
28989,True
36843,True
60172,False
14785,False
39780,True
56108,False
27322,False
39658,False
56111,False
26370,False
55451,False
51364,False
2452,False
34800,False
3802,False
17568,False
43600,False
16908,False
64322,False
66405,False
28834,False
56160,False
13411,True
57750,False
30586,False
15727,False
16779,False
21201,False
22861,False
42549,False
56178,False
56186,False
56187,False
56194,False
56195,False
12884,False
63802,False
66134,False
13420,False
12632,False
66338,False
66292,False
62582,False
22319,False
28162,False
31676,False
33202,False
36173,False
37956,False
60283,False
56219,False
66380,False
56228,False
30697,False
56235,False
56236,False
15284,False
34336,False
2577,False
22857,False
27325,False
34819,False
14826,False
56242,False
31320,True
56257,False
56269,False
56275,False
56278,False
30706,False
617,False
2760,False
20995,False
21481,False
22055,False
30682,False
35437,False
45186,False
44765,False
56299,False
30631,False
26706,False
52562,False
2364,False
58622,False
22341,False
66043,False
32621,False
43295,False
63153,False
63343,False
8133,False
20912,False
28939,False
31071,False
33909,False
42256,False
60949,False
65012,False
1259,False
2559,False
66203,False
24625,False
4967,False
8571,False
10895,False
21356,False
51024,False
30732,False
53797,False
53551,False
55119,False
26438,False
46476,False
32375,True
15685,False
24740,True
766,False
27667,True
30753,False
13349,False
5032,False
30476,False
30806,False
19690,False
56322,False
56335,False
13514,False
56343,False
1659,False
2068,False
30764,False
13333,False
16352,False
24479,False
27892,False
29215,False
31799,False
56346,False
56348,False
13538,True
44831,False
64288,False
56371,False
1627,False
40401,False
56373,False
56377,False
56378,False
29344,False
2949,False
4794,False
26167,False
28214,False
32448,False
50420,False
50672,False
52830,False
32149,False
55831,False
36681,False
28753,False
43425,False
53450,False
66275,False
43140,False
30778,False
3978,False
35732,False
52743,False
55080,False
11323,False
40949,False
47855,False
2137,False
2893,False
56379,False
3778,False
66426,False
5040,False
5882,False
7796,False
13957,False
22016,False
42115,False
28476,True
30642,False
54460,False
25012,True
23493,False
52617,False
53106,False
30821,False
13548,True
5062,False
58645,False
56383,False
37724,False
64691,False
52864,False
55112,False
56384,False
1698,False
13553,True
56385,False
28645,False
52945,False
13552,True
43639,False
32986,False
6339,False
9694,False
11830,False
26574,False
33969,False
34244,False
13555,True
56397,False
45932,False
13596,True
56401,False
56402,False
65703,False
60265,False
56404,False
56414,False
56424,False
30833,True
94,False
65370,False
1577,False
8613,False
30650,False
31653,False
34419,False
36393,False
66163,False
54347,False
56333,False
13609,False
25942,False
13556,False
56427,False
41181,True
13630,True
147,False
56439,False
10100,False
32646,False
23785,False
37903,False
44953,False
32942,False
59052,False
45965,False
13639,True
51337,False
45380,False
56449,False
54816,False
7806,False
17639,False
14686,False
21441,False
29304,False
29922,False
39655,False
64789,False
30497,False
50508,False
56464,False
56465,False
65979,False
31459,False
61199,False
13562,False
32633,False
35222,False
36928,False
56476,False
56478,False
62114,False
48190,False
2841,False
65715,False
59335,False
61293,False
13184,False
66431,False
65527,False
5024,False
9337,False
10501,False
20844,False
22270,False
24705,False
25482,False
37953,False
66605,False
66522,False
55295,False
56498,False
56501,False
65676,False
13575,False
52090,False
65888,False
66018,False
2474,False
6607,False
15923,False
16885,False
29628,False
36701,False
50345,False
2216,False
52157,False
49096,False
49156,False
21311,False
13576,False
44528,False
23646,False
30915,True
66052,False
2435,False
6324,False
33488,False
33877,False
65675,False
59971,False
55138,False
56524,False
6828,False
56525,False
56550,False
56551,False
56552,False
32826,False
196,False
11275,False
66432,False
31042,True
41340,True
30100,False
13584,False
15928,False
22279,False
31424,False
56553,False
56565,False
13602,True
56587,False
56589,False
41761,False
56590,False
261,False
56591,False
43383,False
271,False
10577,False
11854,False
12623,False
21497,False
35801,False
37662,False
56595,False
56102,False
64009,False
56612,False
65732,False
5429,False
36329,False
13645,True
49828,False
66569,False
56624,False
25400,False
64715,False
2473,False
17098,False
30330,False
34817,False
37776,False
43347,True
29938,False
45031,False
358,False
56003,False
29047,False
56625,False
56626,False
56636,False
56648,False
13691,True
25193,False
409,False
28273,False
2874,False
38526,False
52964,False
56319,False
13696,True
46035,False
56675,False
56685,False
56696,False
43608,False
60226,False
65014,False
23790,False
48486,False
469,False
38833,False
37959,False
13700,True
529,False
56709,False
45146,False
50651,False
60439,False
26689,False
54724,False
26378,False
26645,False
8714,False
48795,False
534,False
3001,False
19740,False
20179,False
30320,False
34555,False
48240,False
350,False
45248,False
56742,False
56752,False
40503,False
51013,False
33472,False
56761,False
51338,False
13706,False
4719,False
60589,False
28535,False
30921,True
66045,False
6875,False
56431,False
56780,False
545,False
13718,True
56785,False
56794,False
56803,False
56808,False
38406,True
22551,False
56851,False
30702,False
22141,False
37939,False
12978,False
17644,False
24465,False
30718,False
56856,False
30928,True
13723,True
64981,False
56911,False
64389,False
38666,False
24392,True
16620,False
2437,False
4660,False
12858,False
36189,False
36516,False
37962,False
51703,False
52139,False
13740,True
13814,False
66019,False
50661,False
61381,False
65651,False
53764,False
566,False
27954,True
30862,False
57780,False
45283,True
2169,False
11699,False
8884,False
16438,False
23894,False
26021,False
44545,False
55812,False
56936,False
56912,False
13741,True
56960,False
56961,False
13823,True
579,False
57000,False
57803,False
64144,False
66054,False
64387,False
65678,False
19512,False
25029,False
30250,False
37416,False
1944,False
35721,False
13743,True
13750,True
54349,False
45598,False
627,False
66191,False
5163,False
10667,False
30160,False
32947,False
35925,False
58305,False
663,False
56965,False
56974,False
38707,False
56989,False
65677,False
58348,False
56990,False
56991,False
56992,False
56993,False
30868,True
65236,False
23147,False
24800,False
56995,False
56997,False
25243,False
29494,False
30614,False
711,False
14844,False
22994,False
28116,False
33173,False
34248,False
42395,False
50880,False
31617,False
52925,False
56998,False
66506,False
56999,False
57005,False
64413,False
24439,False
64485,False
31630,False
51548,False
9383,False
21197,False
22377,False
30009,False
44667,False
48965,False
51868,False
55003,False
46639,False
57018,False
57023,False
1983,False
13837,True
7178,False
11936,False
12738,False
22984,False
27622,False
66606,False
28374,False
37703,False
55221,False
24617,False
45984,False
50731,False
13781,False
767,False
64666,False
31118,False
5811,False
10528,False
24426,False
29258,False
44439,False
65514,False
52678,False
41801,False
30994,False
66295,False
55665,False
55791,False
4744,False
9692,False
10816,False
21653,False
25481,False
34621,False
40558,False
682,False
13810,True
56858,False
32925,True
56988,False
57045,False
66433,False
57049,False
65790,False
46441,True
4745,False
5597,False
5797,False
14624,False
57063,False
17471,False
19411,False
32022,False
34235,False
65857,False
24818,False
64637,False
54346,False
55028,False
13818,True
64844,False
13899,False
59449,False
57065,False
46636,False
31011,False
54654,False
58793,False
50810,False
2612,False
3726,False
14920,False
46807,False
46821,True
42348,False
31904,False
685,False
28786,False
20489,False
832,False
57066,False
39498,False
46590,False
2235,False
57067,False
65616,False
31013,False
6609,False
10169,False
24021,False
25984,False
34072,False
36287,False
37911,False
57068,False
52591,False
603,False
640,False
13820,True
63135,False
30906,False
31014,True
64825,False
6490,False
6834,False
20280,False
31798,False
45310,False
50579,False
65632,False
54369,False
56927,False
63686,False
28973,False
39772,False
322,False
57094,False
4376,False
6645,False
13458,False
23621,False
24438,False
33704,False
37370,False
54275,False
55766,False
57096,False
60014,False
66572,False
57097,False
64784,False
65966,False
65026,False
416,False
29755,False
42977,False
57132,False
742,False
1835,False
12418,False
33966,False
49893,False
54732,False
32963,False
57100,False
65271,False
57101,False
57108,False
24803,False
57118,False
13269,False
65209,False
6039,False
6184,False
10284,False
17790,False
24801,False
30199,False
32631,False
38469,False
44563,False
105,False
46879,True
25065,False
56051,False
239,False
57144,False
57145,False
57148,False
31116,False
50732,False
11453,False
14568,False
32038,False
29927,False
34040,False
34968,False
37427,False
42513,False
41806,False
13843,True
64986,False
57149,False
57150,False
47158,False
57151,False
56767,False
57152,False
63318,False
47075,False
54725,False
3856,False
47611,False
4801,False
10226,False
11810,False
24794,False
32975,False
35231,False
40074,False
57153,False
57154,False
10964,False
13850,True
57155,False
57156,False
57157,False
57158,False
57161,False
57992,True
57162,False
46970,False
36606,False
37447,False
2211,False
30112,False
33360,False
44247,False
39810,True
66434,False
57163,False
13859,True
25308,True
31183,False
25682,False
9753,False
12210,False
46303,False
25547,False
13862,True
47084,False
31789,False
55734,False
25706,False
923,False
47027,False
47109,True
54752,False
3016,False
27894,False
5036,False
22063,False
25714,False
32141,False
55956,False
56285,False
30451,False
66435,False
57169,False
57170,False
16193,False
41312,False
25422,False
31237,True
65307,False
60926,False
1567,False
8457,False
14802,False
38838,False
65592,False
54131,False
55135,False
62236,False
10228,False
7152,False
35376,False
977,False
25743,False
8158,False
60003,False
53802,False
55559,False
23638,False
55560,False
23976,False
57185,False
13891,False
7075,False
47112,False
31278,False
14536,False
18438,False
29383,False
31928,False
39609,False
32404,False
58542,False
13895,True
57186,False
56950,False
31907,False
13916,False
46167,False
31279,True
57191,False
47120,True
2803,False
5829,False
9741,False
14098,False
26163,False
44059,False
31381,False
31168,False
24190,False
16361,False
25902,True
1018,False
61088,False
47143,True
20309,False
34082,False
34124,False
34260,False
34391,False
50703,False
50708,False
4861,False
49034,False
1023,False
61141,False
1028,False
31290,True
4655,False
61139,False
47140,False
62368,False
37564,False
57260,False
31989,False
57262,False
57266,False
63992,False
444,False
33763,False
31293,True
58556,False
60836,False
3964,False
11851,False
15112,False
27619,False
44579,False
65593,False
65981,False
37256,True
63692,False
30917,False
57329,False
578,False
33538,False
66021,False
58563,False
975,False
31295,True
45614,False
1046,False
1715,False
11724,False
22522,False
52545,False
57019,False
45628,False
26634,False
1061,False
5329,False
54923,False
10004,False
12973,False
17275,False
17842,False
27847,False
30091,False
31377,False
31486,False
33528,False
34664,False
39586,False
66574,False
62668,False
57020,False
57344,False
49640,False
1128,False
66385,False
57364,False
7167,False
13530,False
14680,False
14887,False
22677,False
31208,False
33027,False
34442,False
686,False
52104,False
28041,False
57367,False
26444,False
24346,False
62153,False
66531,False
57370,False
21693,False
57415,False
66278,False
34598,False
2184,False
2676,False
