"account_id","churn"
48803,False
56096,False
61290,False
15053,False
1045,False
45279,False
30731,False
1451,False
47304,False
56210,False
17111,False
1349,False
53998,False
47060,False
57791,False
18711,False
9318,False
63363,False
39028,False
3422,False
53409,False
53410,False
1769,False
1418,False
1443,False
1381,False
38129,False
40029,False
58588,False
53999,False
1019,False
54222,False
4974,False
22931,False
22882,False
58646,False
30571,False
16605,False
46457,False
874,False
54225,False
56606,False
557,False
1404,False
52851,False
44365,False
63093,False
8482,False
55722,False
24496,False
8259,False
36558,False
47934,False
52902,False
28737,False
60604,False
46506,False
46576,False
49934,False
863,False
52195,False
33865,False
1722,False
2282,False
44158,False
58922,False
18844,False
55259,False
17042,False
59490,False
58306,False
63598,False
59429,False
4236,False
21922,False
51943,False
34010,False
56763,False
52908,False
433,False
63374,False
60978,False
9599,False
12072,False
59127,False
40968,False
52199,False
51047,False
61289,False
1839,False
57439,False
23934,False
31175,False
48275,False
52594,False
51116,False
1671,False
44155,False
43921,False
876,False
897,False
43994,False
48459,False
49445,False
12889,False
63549,False
404,False
59315,False
11733,False
44179,False
56242,False
21881,False
44154,False
52904,False
26649,False
55007,False
51945,False
52314,False
53423,False
1841,False
7192,False
2163,False
52231,False
58409,False
56587,False
21288,False
361,False
898,False
63529,False
30133,False
45243,False
50976,False
29924,False
1269,False
3583,False
58293,False
60938,False
57658,False
46578,False
60084,False
17085,False
10759,False
61325,False
1729,False
1767,False
34199,False
37095,False
53422,False
49293,False
44163,False
22965,False
1553,False
1270,False
52595,False
59791,False
31846,False
13007,False
39031,False
1735,False
52265,False
12807,False
22062,False
5061,False
46618,False
52903,False
18186,False
63400,False
44891,False
63473,False
18197,False
43782,False
64090,False
62226,False
17122,True
60070,False
40461,False
42021,False
9117,False
54228,False
34859,False
53360,False
17191,False
5400,False
53036,False
48492,False
46240,False
31429,False
62070,False
62468,False
63548,False
46650,False
52237,False
1796,False
1378,False
1899,False
64117,False
39088,False
58344,False
32728,False
29667,False
57435,False
59128,False
30313,False
58883,False
56240,False
50875,False
18606,False
53807,False
31946,False
60936,False
51312,False
1291,False
58619,False
2067,False
1754,False
18925,False
18053,False
12388,False
52273,False
17231,False
46701,False
60937,False
5769,False
62061,False
34208,False
1921,False
1286,False
1288,False
1968,False
43995,False
304,False
1231,False
39436,False
1771,False
52906,False
54229,False
29544,False
34510,False
2208,False
60798,False
59007,False
51082,False
19283,False
53681,False
18172,True
17800,False
1332,False
28860,False
30302,False
42926,False
43759,False
1318,False
62645,False
44618,False
43056,False
20780,False
28619,False
53347,False
31638,False
43884,False
53907,False
48204,False
63020,False
42600,False
50596,False
56131,False
34663,False
50566,False
40388,False
62503,False
26521,False
1013,False
47306,False
11870,False
64107,False
54604,False
50977,False
31549,False
43267,False
46724,False
56533,False
25683,False
59549,False
36453,False
48276,False
58683,False
10249,False
10948,False
44105,False
57069,False
10764,False
32275,False
17239,False
46725,False
45640,False
40785,False
45636,False
50601,False
1923,False
43758,False
31365,False
7155,False
17577,False
11570,False
59831,False
52907,False
11650,False
16267,False
30944,False
18207,False
22224,False
62241,False
63649,False
59792,False
56777,False
41728,False
360,False
29269,False
55827,False
9498,False
16992,False
52927,False
55770,False
62327,False
1815,False
52731,False
61323,False
1382,False
55729,False
22696,False
34289,False
52729,False
52730,False
45669,False
41287,False
33445,False
34925,False
56033,False
15658,False
57737,False
1828,False
2123,False
59121,False
33563,False
17330,False
53562,False
63193,False
5066,False
62564,False
47040,False
3197,False
62609,False
62430,False
41530,False
33603,False
35826,False
55610,False
2889,False
17385,False
58983,False
49137,False
708,False
20515,False
47935,False
22807,False
33012,False
47007,False
2108,False
1096,False
1593,False
2153,False
48583,False
1654,False
54482,False
55040,False
29660,False
57547,False
7067,False
60259,False
58582,False
44919,False
1490,False
16581,False
46730,False
48845,False
39911,False
41659,False
26607,False
21098,False
60621,False
28524,False
60240,False
57977,False
59658,False
14030,False
481,False
25,False
1685,False
42107,False
44619,False
1068,False
2269,False
2039,False
2336,False
42518,False
2332,False
1946,False
16997,False
57184,False
17699,False
63939,False
52917,False
15669,False
46953,False
17828,False
23020,False
62202,False
60347,False
60637,False
48433,False
57616,False
24001,False
38043,False
43772,False
2070,False
46956,False
28721,False
47768,False
57409,False
17729,False
1882,False
376,False
46974,False
37815,False
52800,False
2268,False
25433,False
54442,False
35056,False
42675,False
28702,False
54687,False
47041,False
2077,False
58684,False
63255,False
8897,False
49143,False
54327,False
54617,False
44357,False
48234,False
59665,False
59902,False
40347,False
24299,False
1551,False
63942,False
60260,False
888,False
61629,False
18214,False
53580,False
52897,False
1892,False
62249,False
4301,False
46972,False
11353,False
2253,False
13955,False
1079,False
54713,False
33810,False
36080,False
58651,False
43118,False
63367,False
28625,False
59069,False
55683,False
62646,False
2183,False
50961,False
45249,False
61611,False
9931,False
58717,False
41479,False
62679,False
2091,False
30728,False
6141,False
55358,False
62553,False
54263,False
24974,False
52822,False
56013,False
57171,False
2133,False
1512,False
23557,False
63342,False
1073,False
57008,False
35412,False
39478,False
9299,False
52824,False
54392,False
31442,False
2186,False
10077,False
59193,False
57153,False
61933,False
23535,False
18328,False
41695,False
62130,False
62950,False
44267,False
47323,False
2190,False
45439,False
2194,False
28171,False
17635,False
42089,False
58889,False
47042,False
1455,False
37445,False
53499,False
2146,False
64067,False
43736,False
907,False
61324,False
43764,False
23176,False
44360,False
42040,False
46671,False
53182,False
2197,False
63741,False
49218,False
13790,False
63443,False
23108,False
61019,False
56186,False
17749,False
58660,False
60009,False
62223,False
60205,False
41697,False
59120,False
63505,False
60683,False
49561,False
29055,False
42648,False
45260,False
54926,False
61383,False
34210,False
49227,False
47348,False
15532,False
1240,False
806,False
57863,False
48154,False
59040,False
36365,False
53283,False
55145,False
18605,False
44168,False
58783,False
63462,False
47185,False
44335,False
8572,False
63703,False
45502,False
62543,False
63261,False
48301,False
61644,False
44940,False
45255,False
49179,False
14414,False
31720,False
36314,False
50637,False
50565,False
52977,False
1503,False
62733,False
38843,False
63836,False
19537,False
62354,False
45475,False
17773,False
43373,False
46199,False
57226,False
37310,False
58882,False
43915,False
44660,False
21296,False
19835,False
19553,False
18212,False
45839,False
29490,False
20187,False
41226,False
63753,False
483,False
15266,False
62760,False
42761,False
1487,False
35988,False
20358,False
62906,False
19288,False
53286,False
31315,False
31125,False
23208,False
2505,False
824,False
44041,False
48956,False
19995,False
61381,False
31271,False
56187,False
10822,False
59350,False
59277,False
19194,False
63366,False
1196,False
47364,False
58878,False
63116,False
63224,False
64068,False
63950,False
63714,False
58891,False
62328,False
60045,False
19419,False
56965,False
1613,False
45454,False
2155,False
25561,False
20066,False
55002,False
42982,False
58685,False
59061,False
45677,False
2037,False
31196,False
55633,False
34729,False
36499,False
29920,False
47372,False
43394,False
13477,False
1900,False
58065,False
54317,False
57032,False
57797,False
53284,False
63884,False
54870,False
26535,False
22354,False
42383,False
42490,False
59660,False
34690,False
641,False
31341,False
31992,False
20686,False
30918,False
58964,False
54111,False
243,False
54084,False
57266,False
13428,False
20529,False
63650,False
52146,False
62977,False
58934,False
34168,False
3884,False
1239,False
62514,False
59351,False
63012,False
63262,False
47420,False
52391,False
44651,False
35721,False
41572,False
64013,False
23016,False
50736,False
20054,False
17872,False
55905,False
59304,False
52879,False
18534,False
34848,False
37739,False
12761,False
19540,True
2595,False
42722,False
38816,False
54812,False
48155,False
58686,False
31110,False
44663,False
48923,False
24145,False
61851,False
62574,False
55072,False
63869,False
58854,False
16850,False
47427,False
63949,False
64000,False
39280,False
41648,False
27102,False
62074,False
56185,False
63599,False
61645,False
13022,False
54941,False
60809,False
23599,False
57185,False
61088,False
23858,False
45446,False
45447,False
15276,False
44040,False
61328,False
1803,False
51449,False
63004,False
53185,False
44621,False
36485,False
18775,False
17613,False
46125,False
18672,False
37546,False
50604,False
17255,False
25043,False
45772,False
47139,False
23184,False
61890,False
63289,False
25147,False
64069,False
43722,False
47331,False
23333,False
39718,False
17935,False
5399,False
52878,False
18196,False
57260,False
60641,False
11082,False
14480,False
39476,False
57156,False
61896,False
3030,False
45134,False
20770,False
47535,False
31771,False
59093,False
51973,False
58007,False
1823,False
63284,False
61293,False
59795,False
37051,False
58485,False
28348,False
56960,False
62907,False
37345,False
59094,False
63980,False
63290,False
61199,False
56199,False
43415,False
53123,False
23522,False
52827,False
34007,False
61632,False
317,False
59903,False
29397,False
43807,False
53287,False
30792,False
26956,False
13489,False
39721,False
53184,False
40773,False
33954,False
348,False
25562,False
25498,False
17960,False
21544,False
23432,False
52689,False
51662,False
62547,False
56961,False
45203,False
34851,False
18018,False
47178,False
23197,False
44200,False
44194,False
31245,False
44192,False
51866,False
16518,False
62818,False
11727,False
44758,False
23480,False
48924,False
46434,False
57665,False
46838,False
47351,False
50233,False
31886,False
23445,False
47662,False
59752,False
42492,False
47744,False
55338,False
63503,False
28168,False
21807,False
52875,False
38131,False
58892,False
37745,False
35439,False
30220,False
64038,False
30304,False
352,False
57155,False
42191,False
13024,False
28311,False
61738,False
58411,False
24079,False
42597,False
29553,False
63057,False
48662,False
42813,False
21662,False
47769,False
62775,False
61436,False
51736,False
63294,False
64103,False
23223,False
23461,False
61862,False
37466,False
50804,False
46256,False
18957,False
22840,False
56278,False
23296,False
38702,False
40706,False
37165,False
35385,False
410,False
46611,False
1415,False
48087,False
7974,False
12874,False
56304,False
11447,False
39179,False
61640,False
57121,False
35187,False
63174,False
57067,False
49567,False
23047,False
43134,False
9302,False
4746,False
17400,True
31874,False
62397,False
52562,False
55182,False
20471,False
56963,False
57154,False
56279,False
61034,False
26729,False
57119,False
29782,False
37830,False
45686,False
22853,False
204,False
1530,False
19339,False
56524,False
13752,False
13460,False
56309,False
43873,False
52241,False
59764,False
17776,True
56334,False
56641,False
62515,False
55085,False
11978,False
1431,False
31230,False
57071,False
51217,False
52895,False
45375,False
47783,False
22869,False
10589,False
8593,False
53291,False
33427,False
16481,False
49696,False
31059,False
39253,False
42674,False
15314,False
64070,False
44203,False
53122,False
23893,False
38020,False
9420,False
53939,False
43914,False
33440,False
36510,False
25321,False
44219,False
62412,False
53040,False
58483,False
42099,False
47863,False
61687,False
47808,False
17777,True
45986,True
24655,False
60301,False
44221,False
45931,False
16797,True
47912,False
18956,False
64100,False
47828,False
397,False
55736,False
12970,False
24946,False
37355,False
34212,False
13834,False
19392,False
46831,False
62339,False
48342,False
44226,False
40163,False
55137,False
53941,False
51157,False
47223,False
63580,False
56107,False
52877,False
59661,False
524,False
63501,False
42897,False
63975,False
18208,False
23499,False
23536,False
41738,False
50777,False
28906,False
11643,False
20889,False
32437,False
31890,False
44237,False
56997,False
760,False
44233,False
34513,False
44229,False
41951,False
10332,False
58810,False
23531,False
56378,False
41412,False
2904,False
57066,False
28005,False
48088,False
42915,False
47906,False
16390,False
55795,False
63291,False
46486,False
29246,False
57446,False
63810,False
14679,True
57981,False
29803,False
59827,False
35929,False
17392,False
17775,False
60327,False
31275,False
38150,False
59662,False
9356,False
56235,False
57065,False
37677,False
15651,False
17080,False
48998,False
57681,False
33632,False
31893,False
13204,False
22881,False
62908,False
57068,False
42287,False
47864,False
54230,False
47908,False
64071,False
17780,True
42946,False
50892,False
44921,False
55012,False
35314,False
61260,False
47641,False
49140,False
63799,False
13852,False
24334,False
56478,False
50301,False
2201,False
32451,False
35656,False
11882,False
20533,False
34365,False
36769,False
3710,False
53644,False
64039,False
2181,False
1797,False
30672,False
30439,False
53292,False
7506,False
44389,False
58028,False
49411,False
47996,False
25425,False
61715,False
56357,False
53862,False
3516,False
54947,False
30843,False
28675,False
56962,False
57152,False
39381,False
63521,False
13731,False
409,False
20597,True
2380,False
29790,False
45035,False
61113,False
39286,False
30200,False
18404,False
30772,False
60085,False
63589,False
43186,False
38867,False
42285,False
57537,False
63511,False
48006,False
4211,False
55990,False
56512,False
62330,False
45386,False
49081,False
39016,False
3271,False
37725,False
48064,False
58893,False
64072,False
42194,False
666,False
3928,False
58214,False
33481,False
36768,False
53670,False
41796,False
16762,False
28520,False
41871,False
16219,False
47865,False
46014,False
37235,False
56355,False
60237,False
44669,False
57151,False
37937,False
13783,False
60166,False
41292,False
63122,False
18502,False
18009,True
56906,False
2063,False
45658,False
45987,False
32713,False
19090,False
11735,False
22828,False
55593,False
48993,False
58310,False
32330,False
44250,False
36344,False
31405,False
60380,False
63537,False
53099,False
45902,False
50813,False
55807,False
44253,False
44254,False
1529,False
23589,False
22939,False
21053,True
23602,False
21707,False
63545,False
53247,False
63539,False
56907,False
61216,False
15521,True
32840,False
29350,False
58894,False
58895,False
968,False
44333,False
28587,False
23324,True
34402,False
47917,False
36516,False
17446,False
48193,False
53100,False
63474,False
59836,False
17848,False
14108,False
216,False
22841,False
35237,False
56532,False
63568,False
61052,False
31388,False
53088,False
63573,False
22378,False
63564,False
43403,False
55120,False
24352,False
52249,False
62539,False
48490,False
13813,False
18055,False
43535,False
15660,True
53293,False
39230,False
38295,False
41819,False
37955,False
11508,False
53280,False
52181,False
13607,False
5200,False
57150,False
54452,False
18969,False
34362,False
48194,False
55653,False
15142,False
12959,False
41810,False
29132,False
28753,False
60012,False
57577,False
23635,False
25261,False
50220,False
53252,False
1252,False
64099,False
29218,False
48156,False
59129,False
28300,True
58794,False
29723,False
52538,False
51861,False
44334,False
58264,False
52625,False
48825,False
3750,False
31607,False
9390,False
51156,False
22942,False
50018,False
28451,False
28881,False
48519,False
12727,False
56556,False
10210,False
52012,False
56931,False
48196,False
36328,False
13844,False
4377,False
8819,False
32370,False
52504,False
39691,False
44426,False
47481,False
1753,False
31383,False
9013,False
34949,False
23165,False
2455,False
52615,False
57560,False
2755,False
62516,False
44593,False
31495,False
34374,False
29348,False
46893,False
60537,False
37314,False
8927,False
61959,False
61840,False
16499,True
18658,False
63115,False
22985,False
59803,False
18777,False
41985,False
59906,False
43665,False
33745,False
57149,False
16957,False
50640,False
60342,False
52611,False
22382,False
28651,False
22125,False
2360,False
41730,False
48007,False
30467,False
11547,False
23006,False
29171,False
50067,False
30448,False
34348,False
22934,False
3113,False
37770,False
44278,False
34757,False
39800,False
47071,False
43661,False
62425,False
59382,False
57284,False
42608,False
53003,False
18561,True
50940,False
57023,False
34067,False
2580,False
5314,False
46830,False
47665,False
24163,False
37943,False
57805,False
55131,False
63898,False
811,False
26049,False
47532,False
57145,False
18678,False
57667,False
1814,False
22850,False
60542,False
36800,False
32865,False
3266,False
44707,False
53790,False
34376,False
19432,True
11602,False
2112,False
51707,False
54366,False
16767,False
48263,False
12934,False
44017,False
1008,False
2213,False
41553,False
56898,False
3018,False
57691,False
37132,False
25649,False
42332,False
39806,False
11757,False
18580,True
53743,False
56525,False
50230,False
53305,False
43830,False
50727,False
32005,False
60830,False
24186,False
33214,False
53367,False
53534,False
51862,False
34295,False
23007,False
40961,False
60589,False
63698,False
64056,False
47361,False
47151,False
56434,False
9041,False
13201,False
24742,False
42755,False
23250,False
32910,False
58294,False
44302,False
58066,False
44294,False
44295,False
54823,False
2363,False
63531,False
2234,False
44038,False
35689,False
16771,False
11217,False
20246,False
38527,False
50417,False
17944,False
27783,False
23081,False
23969,False
51753,False
18692,False
34013,False
22836,True
18017,False
45866,False
23061,False
18754,False
36111,False
23689,False
58855,False
49479,False
58522,False
18771,True
10399,False
48209,False
60941,False
50639,False
54343,False
51277,False
56385,False
46550,False
59824,False
704,False
44745,False
3182,False
26499,False
50293,False
32183,False
23082,False
23094,False
58523,False
1680,False
34656,False
63447,False
60814,False
43546,False
50437,False
49322,False
10395,False
63444,False
52219,False
18025,False
21658,True
55041,False
26524,False
9149,False
10597,False
50599,False
2172,False
36060,False
22607,False
56464,False
45692,False
28015,False
44498,False
56219,False
354,False
52873,False
61058,False
46107,False
50413,False
31892,False
35432,False
16881,False
1175,False
32281,False
39001,False
59267,False
44016,False
18048,False
51635,False
49501,False
21926,False
29307,False
47975,False
8516,False
56932,False
59152,False
19141,False
36325,False
18966,False
45690,False
57148,False
60217,False
48778,False
5359,False
62517,False
19666,False
62714,False
47312,False
48320,False
19186,False
46090,False
34155,False
17009,False
3249,False
55687,False
58650,False
24070,False
8404,False
44187,False
832,False
47529,False
63530,False
31470,True
62023,False
57275,False
62393,False
60132,False
23138,False
10612,False
43771,False
63590,False
16039,False
12484,False
50638,False
49800,False
26587,False
46319,False
14274,False
44051,False
61127,False
40702,False
13443,False
43989,False
41315,False
50552,False
39689,False
59246,False
9491,False
58156,False
33648,False
16561,False
58029,False
50556,False
44279,False
48328,False
16555,False
49560,False
22864,False
57292,False
43593,False
61760,False
42558,False
33575,False
26876,False
42933,False
45624,False
59352,False
3861,False
25652,False
61275,False
23205,False
57144,False
37202,False
53249,False
26602,False
35956,False
59404,False
54824,False
57350,False
13357,False
48336,False
38294,False
45517,False
62490,False
61498,False
33275,False
3320,False
60556,False
62816,False
52648,False
63935,False
30591,True
52932,False
22539,False
12133,False
558,False
28308,False
33619,False
56401,False
12739,False
26616,False
35672,False
20443,False
19734,False
32373,False
64033,False
52317,False
17168,False
1085,False
20307,False
44309,False
58788,False
19437,True
17325,False
45267,False
62434,False
48610,False
48408,False
25032,False
24531,False
23261,False
36392,False
25276,False
35476,False
61399,False
52482,False
31453,False
59755,False
63527,False
2523,False
62408,False
36012,False
56058,False
39122,False
13671,False
5880,False
37457,False
48008,False
51650,False
30767,True
6283,False
61457,False
3606,False
44320,False
36155,False
20178,False
57132,False
27842,False
40603,False
39498,False
44173,False
19530,False
57160,False
43703,False
44411,False
48454,False
24533,False
55912,False
51418,False
23297,False
24621,False
24709,False
39563,False
20450,False
33915,False
43340,False
57092,False
31861,False
36955,False
18920,False
62578,False
44572,False
49992,False
15599,False
56281,False
22705,False
16302,False
1319,False
9032,False
25969,False
58268,False
15498,False
22660,False
62580,False
25527,True
23318,False
63026,False
30003,False
61814,False
46255,False
62243,False
63921,False
44323,False
12745,False
58899,False
26242,False
32036,False
44037,False
53288,False
26701,False
44638,False
56117,False
61898,False
39421,False
58265,False
39390,False
1963,False
44191,False
36305,False
55378,False
53117,False
57169,False
12965,False
16023,False
19542,False
1628,False
63963,False
51521,False
23337,False
30773,False
59353,False
15271,False
43681,False
43594,False
60087,False
20380,True
44645,False
56203,False
58295,False
37824,False
45477,False
26742,False
8160,False
26740,False
56404,False
26743,False
58413,False
26734,False
26738,False
45291,False
59161,False
10957,False
34267,False
61703,False
41565,False
46149,False
27448,False
28685,False
10014,False
37676,False
6763,False
19248,False
38932,False
57157,False
30775,True
42996,False
57424,False
26858,False
39429,False
24829,False
52786,False
22411,False
62178,False
26736,False
54937,False
34167,False
26737,False
31304,False
56249,False
24077,False
32875,False
2031,False
49677,False
62215,False
37967,False
35086,False
64138,False
17006,False
16276,False
20053,False
60184,False
54591,False
61729,False
36034,False
2964,False
61980,False
28687,True
25030,False
18989,False
23418,False
61221,False
4299,False
23431,False
23142,False
59782,False
62024,False
17954,False
56675,False
38752,False
58936,False
77,False
10472,False
64042,False
52670,False
29477,False
32016,False
42269,False
31977,False
61146,False
504,False
61463,False
30999,False
45893,False
57168,False
2306,False
46675,False
37627,False
54673,False
64063,False
46222,False
52583,False
48559,False
43948,False
1345,False
61508,False
51023,True
29072,False
26550,False
45043,False
49755,False
57934,False
46695,False
23452,False
25548,False
48255,False
56402,False
42046,False
2240,False
26840,False
26863,False
24076,False
26819,False
40491,False
43768,False
63449,False
55501,False
63532,False
21445,False
61685,False
29092,False
31299,False
45190,False
35517,False
28748,False
58901,False
51320,False
52671,False
37163,False
41068,False
42686,False
26042,True
42997,False
25788,False
32076,False
43776,False
38427,False
63607,False
56335,False
35622,False
59354,False
26843,False
47945,False
59101,False
42047,False
63725,False
47928,False
47929,False
50978,False
26866,False
12704,False
43827,False
62579,False
35173,False
39398,False
23495,False
34110,False
43092,False
38089,False
50590,False
23572,False
36979,False
50772,False
64016,False
46753,False
45202,False
19682,True
62526,False
38308,False
17345,False
22448,False
44337,False
36960,False
38184,False
44383,False
51716,False
9256,False
44361,False
30272,False
2603,False
18677,False
50091,False
6150,False
14980,False
78,False
22996,False
50776,False
59405,False
63748,False
46960,False
32853,False
32960,False
4823,False
57167,False
12348,False
44629,False
23592,True
48645,False
29185,False
63561,False
51164,False
62179,False
38143,False
46017,False
45242,False
13236,False
56228,False
56111,False
27857,False
61509,False
47946,False
16469,False
62436,False
32534,True
14696,False
55381,False
18919,False
30052,False
43130,False
23603,False
39671,False
62558,False
63591,False
55253,False
270,False
57607,False
45354,False
29583,False
15992,False
43929,False
62398,False
48697,False
51438,False
7468,False
42615,False
45403,False
2311,False
46676,False
31888,False
39975,False
56257,False
44188,False
464,False
52491,False
23831,False
10491,False
44425,False
34218,False
35477,False
48833,False
29478,False
61634,False
12948,False
52417,False
57096,False
21619,False
23111,False
40194,False
18353,False
45969,False
20575,False
32174,False
61683,False
17536,False
57205,False
57638,False
31290,True
29282,False
16497,False
49183,False
61871,False
10846,False
57108,False
3259,False
56395,False
55462,False
62518,False
43762,False
35393,False
22118,True
43761,False
24090,False
57642,False
58971,False
11109,False
1590,False
3680,False
25113,False
43188,False
22725,False
43760,False
32831,False
39976,False
61941,False
61800,False
45651,False
63027,False
62319,False
25128,False
50801,False
61507,False
29757,False
51794,False
58935,False
22483,False
34417,False
43763,False
45695,False
56108,False
28334,False
44377,False
46832,False
35058,False
42053,False
42051,False
42613,False
62016,False
23735,False
45895,False
57166,False
63735,False
29914,False
41184,False
44379,False
59030,False
3528,False
44371,False
27560,False
20813,False
20115,False
50812,False
50480,False
63507,False
23392,False
32663,True
18792,False
44370,False
31123,False
61900,False
33945,False
3333,False
44375,False
26671,False
60153,False
23784,True
60097,False
25422,False
60003,False
60561,False
6429,False
12569,False
22910,False
30263,False
22726,False
61826,False
62180,False
42618,False
43093,False
59559,False
44776,False
62046,False
20624,False
48746,False
25204,False
62210,False
61802,False
34215,False
59215,False
63025,False
31068,False
31458,False
41724,False
54218,False
53010,False
37312,False
12269,False
56041,False
17802,False
54106,False
29548,False
6130,False
20622,False
56433,False
24124,False
52988,False
60910,False
62585,False
60473,False
33254,False
62238,False
46247,False
9180,True
61680,False
30586,False
48748,False
45653,False
1190,False
50901,False
45269,False
26756,False
47053,False
52196,False
48278,False
43781,False
49055,False
1422,False
62748,False
36175,False
30314,False
40610,False
36810,False
5816,False
46765,False
11183,False
1390,False
52286,False
37028,False
58906,False
41650,False
43846,False
50757,False
32915,False
52764,False
16202,False
5220,False
53511,False
20142,True
42055,False
